parts_line_id,service_job_id,part_id,quantity,sale_date,dealer_id,region_id,revenue_inr,cost_inr,is_emergency_order
PL00020441,SJ0009918,P0081,1,2025-08-18,D013,R05,1023.25,730.37,0
PL00020442,SJ0009919,P0059,1,2025-08-18,D032,R01,775.36,498.69,0
PL00020443,SJ0009921,P0125,1,2025-08-18,D019,R03,1108.48,720.58,0
PL00020444,SJ0009921,P0163,3,2025-08-18,D019,R03,6288.69,4560.03,0
PL00020445,SJ0009921,P0162,1,2025-08-18,D019,R03,1066.04,776.16,0
PL00020446,SJ0009922,P0083,1,2025-08-18,D019,R03,2936.63,2287.93,0
PL00020447,SJ0009923,P0153,2,2025-08-18,D022,R01,3056.58,2019.36,0
PL00020448,SJ0009923,P0058,4,2025-08-18,D022,R01,7943.16,5913.28,0
PL00020449,SJ0009924,P0152,1,2025-08-18,D021,R04,1045.55,633.9,0
PL00020450,SJ0009925,P0168,4,2025-08-18,D022,R01,20196.88,12676.44,0
PL00020451,SJ0009927,P0174,1,2025-08-18,D040,R03,16485.77,11499.49,0
PL00020452,SJ0009927,P0051,1,2025-08-18,D040,R03,14355.19,10113.99,0
PL00020453,SJ0009927,P0200,1,2025-08-18,D040,R03,14509.07,9621.21,0
PL00020454,SJ0009928,P0116,4,2025-08-18,D035,R06,16686.6,9996.84,0
PL00020455,SJ0009928,P0163,2,2025-08-18,D035,R06,4192.46,3040.02,0
PL00020456,SJ0009928,P0021,3,2025-08-18,D035,R06,12162.81,7230.63,0
PL00020457,SJ0009928,P0118,1,2025-08-18,D035,R06,3606.66,2538.14,0
PL00020458,SJ0009929,P0147,1,2025-08-18,D031,R04,1509.1,1038.22,0
PL00020459,SJ0009929,P0001,1,2025-08-18,D031,R04,3320.07,2128.62,0
PL00020460,SJ0009930,P0100,1,2025-08-18,D040,R03,1431.0,900.65,0
PL00020461,SJ0009930,P0168,2,2025-08-18,D040,R03,10098.44,6338.22,0
PL00020462,SJ0009931,P0147,1,2025-08-18,D005,R01,1509.1,1038.22,0
PL00020463,SJ0009931,P0092,1,2025-08-18,D005,R01,13592.39,8694.68,0
PL00020464,SJ0009932,P0162,1,2025-08-18,D004,R04,1066.04,776.16,0
PL00020465,SJ0009933,P0155,1,2025-08-19,D025,R03,1396.53,866.67,0
PL00020466,SJ0009933,P0110,1,2025-08-19,D025,R03,71330.83,49516.47,0
PL00020467,SJ0009934,P0131,1,2025-08-19,D039,R04,917.83,546.14,0
PL00020468,SJ0009936,P0083,3,2025-08-19,D007,R01,8809.89,6863.79,0
PL00020469,SJ0009936,P0118,3,2025-08-19,D007,R01,10819.98,7614.42,0
PL00020470,SJ0009937,P0181,1,2025-08-19,D003,R05,3616.77,2374.87,0
PL00020471,SJ0009937,P0162,1,2025-08-19,D003,R05,1066.04,776.16,0
PL00020472,SJ0009937,P0071,1,2025-08-19,D003,R05,1520.22,991.6,0
PL00020473,SJ0009938,P0166,2,2025-08-19,D003,R05,7795.64,4885.14,0
PL00020474,SJ0009939,P0163,1,2025-08-19,D039,R04,2096.23,1520.01,0
PL00020475,SJ0009940,P0058,1,2025-08-19,D020,R02,1985.79,1478.32,0
PL00020476,SJ0009940,P0162,1,2025-08-19,D020,R02,1066.04,776.16,0
PL00020477,SJ0009942,P0125,1,2025-08-19,D031,R04,1108.48,720.58,0
PL00020478,SJ0009942,P0125,1,2025-08-19,D031,R04,1108.48,720.58,0
PL00020479,SJ0009943,P0015,1,2025-08-19,D005,R01,1035.19,696.63,0
PL00020480,SJ0009944,P0168,2,2025-08-19,D006,R01,10098.44,6338.22,0
PL00020481,SJ0009944,P0100,1,2025-08-19,D006,R01,1431.0,900.65,0
PL00020482,SJ0009945,P0044,2,2025-08-20,D004,R04,8098.06,4809.62,0
PL00020483,SJ0009945,P0032,1,2025-08-20,D004,R04,2060.44,1219.75,0
PL00020484,SJ0009946,P0172,2,2025-08-20,D019,R03,8285.16,5362.82,0
PL00020485,SJ0009947,P0156,1,2025-08-20,D008,R05,2115.96,1636.39,0
PL00020486,SJ0009948,P0173,1,2025-08-20,D037,R02,1850.62,1130.11,0
PL00020487,SJ0009949,P0163,3,2025-08-20,D020,R02,6288.69,4560.03,0
PL00020488,SJ0009949,P0162,1,2025-08-20,D020,R02,1066.04,776.16,0
PL00020489,SJ0009950,P0080,2,2025-08-20,D002,R06,7323.54,5085.44,0
PL00020490,SJ0009950,P0100,1,2025-08-20,D002,R06,1431.0,900.65,0
PL00020491,SJ0009950,P0080,2,2025-08-20,D002,R06,7323.54,5085.44,0
PL00020492,SJ0009951,P0021,1,2025-08-20,D022,R01,4054.27,2410.21,0
PL00020493,SJ0009951,P0170,1,2025-08-20,D022,R01,4143.26,2498.56,0
PL00020494,SJ0009951,P0021,1,2025-08-20,D022,R01,4054.27,2410.21,0
PL00020495,SJ0009951,P0050,2,2025-08-20,D022,R01,5174.14,3228.82,0
PL00020496,SJ0009952,P0173,1,2025-08-20,D036,R05,1850.62,1130.11,0
PL00020497,SJ0009953,P0001,1,2025-08-20,D038,R01,3320.07,2128.62,0
PL00020498,SJ0009954,P0060,1,2025-08-20,D013,R05,1181.65,923.41,1
PL00020499,SJ0009955,P0100,1,2025-08-21,D035,R06,1431.0,900.65,0
PL00020500,SJ0009955,P0143,1,2025-08-21,D035,R06,617.83,448.91,0
PL00020501,SJ0009955,P0168,2,2025-08-21,D035,R06,10098.44,6338.22,0
PL00020502,SJ0009956,P0001,1,2025-08-21,D018,R03,3320.07,2128.62,0
PL00020503,SJ0009956,P0143,1,2025-08-21,D018,R03,617.83,448.91,0
PL00020504,SJ0009956,P0184,1,2025-08-21,D018,R03,1554.13,1203.81,0
PL00020505,SJ0009957,P0083,1,2025-08-21,D016,R02,2936.63,2287.93,0
PL00020506,SJ0009957,P0170,1,2025-08-21,D016,R02,4143.26,2498.56,0
PL00020507,SJ0009957,P0177,1,2025-08-21,D016,R02,29475.77,23408.69,0
PL00020508,SJ0009958,P0107,1,2025-08-21,D018,R03,2574.67,1949.99,0
PL00020509,SJ0009959,P0083,3,2025-08-21,D007,R01,8809.89,6863.79,0
PL00020510,SJ0009960,P0118,1,2025-08-21,D017,R02,3606.66,2538.14,1
PL00020511,SJ0009960,P0116,3,2025-08-21,D017,R02,12514.95,7497.63,0
PL00020512,SJ0009960,P0116,1,2025-08-21,D017,R02,4171.65,2499.21,0
PL00020513,SJ0009961,P0107,1,2025-08-21,D015,R02,2574.67,1949.99,0
PL00020514,SJ0009962,P0168,1,2025-08-21,D010,R04,5049.22,3169.11,0
PL00020515,SJ0009962,P0107,1,2025-08-21,D010,R04,2574.67,1949.99,1
PL00020516,SJ0009962,P0176,3,2025-08-21,D010,R04,11779.41,7096.23,0
PL00020517,SJ0009962,P0130,1,2025-08-21,D010,R04,70841.75,48900.35,0
PL00020518,SJ0009962,P0033,1,2025-08-21,D010,R04,71060.91,55198.62,0
PL00020519,SJ0009963,P0171,1,2025-08-21,D027,R02,1279.15,859.45,0
PL00020520,SJ0009963,P0184,2,2025-08-21,D027,R02,3108.26,2407.62,1
PL00020521,SJ0009964,P0143,1,2025-08-21,D003,R05,617.83,448.91,0
PL00020522,SJ0009965,P0018,1,2025-08-21,D028,R03,1216.32,744.02,0
PL00020523,SJ0009965,P0018,1,2025-08-21,D028,R03,1216.32,744.02,0
PL00020524,SJ0009965,P0010,1,2025-08-21,D028,R03,1639.38,1214.76,0
PL00020525,SJ0009967,P0146,1,2025-08-21,D007,R01,785.9,576.39,0
PL00020526,SJ0009967,P0196,1,2025-08-21,D007,R01,587.41,455.66,0
PL00020527,SJ0009969,P0153,1,2025-08-22,D029,R04,1528.29,1009.68,0
PL00020528,SJ0009969,P0021,1,2025-08-22,D029,R04,4054.27,2410.21,0
PL00020529,SJ0009970,P0043,1,2025-08-22,D008,R05,1219.72,783.55,0
PL00020530,SJ0009971,P0065,1,2025-08-22,D012,R06,600.22,434.06,0
PL00020531,SJ0009971,P0155,1,2025-08-22,D012,R06,1396.53,866.67,0
PL00020532,SJ0009973,P0059,1,2025-08-22,D025,R03,775.36,498.69,0
PL00020533,SJ0009973,P0005,1,2025-08-22,D025,R03,11999.97,9212.59,0
PL00020534,SJ0009973,P0061,1,2025-08-22,D025,R03,18150.04,10857.71,0
PL00020535,SJ0009974,P0122,2,2025-08-22,D013,R05,7217.76,5291.08,0
PL00020536,SJ0009974,P0161,4,2025-08-22,D013,R05,28843.8,17338.52,0
PL00020537,SJ0009974,P0056,1,2025-08-22,D013,R05,1190.03,712.06,0
PL00020538,SJ0009976,P0087,1,2025-08-22,D028,R03,3249.91,2071.45,0
PL00020539,SJ0009976,P0099,1,2025-08-22,D028,R03,1122.86,843.68,0
PL00020540,SJ0009976,P0146,1,2025-08-22,D028,R03,785.9,576.39,0
PL00020541,SJ0009977,P0087,1,2025-08-22,D036,R05,3249.91,2071.45,0
PL00020542,SJ0009977,P0065,1,2025-08-22,D036,R05,600.22,434.06,0
PL00020543,SJ0009977,P0156,3,2025-08-22,D036,R05,6347.88,4909.17,0
PL00020544,SJ0009979,P0076,1,2025-08-22,D023,R02,4067.27,2530.83,0
PL00020545,SJ0009980,P0026,3,2025-08-22,D007,R01,6107.13,4250.85,0
PL00020546,SJ0009980,P0168,1,2025-08-22,D007,R01,5049.22,3169.11,0
PL00020547,SJ0009981,P0078,1,2025-08-22,D007,R01,2403.55,1850.9,0
PL00020548,SJ0009981,P0189,2,2025-08-22,D007,R01,1030.78,814.18,0
PL00020549,SJ0009982,P0075,1,2025-08-22,D012,R06,4316.07,3165.86,0
PL00020550,SJ0009982,P0163,1,2025-08-22,D012,R06,2096.23,1520.01,0
PL00020551,SJ0009982,P0166,1,2025-08-22,D012,R06,3897.82,2442.57,0
PL00020552,SJ0009982,P0075,1,2025-08-22,D012,R06,4316.07,3165.86,0
PL00020553,SJ0009983,P0171,2,2025-08-22,D031,R04,2558.3,1718.9,0
PL00020554,SJ0009983,P0168,1,2025-08-22,D031,R04,5049.22,3169.11,0
PL00020555,SJ0009983,P0109,1,2025-08-22,D031,R04,12895.31,9718.8,0
PL00020556,SJ0009983,P0168,1,2025-08-22,D031,R04,5049.22,3169.11,0
PL00020557,SJ0009983,P0085,1,2025-08-22,D031,R04,31483.94,20605.18,0
PL00020558,SJ0009984,P0162,2,2025-08-22,D001,R02,2132.08,1552.32,0
PL00020559,SJ0009984,P0139,1,2025-08-22,D001,R02,19119.82,14808.17,0
PL00020560,SJ0009984,P0139,1,2025-08-22,D001,R02,19119.82,14808.17,0
PL00020561,SJ0009985,P0116,1,2025-08-22,D007,R01,4171.65,2499.21,0
PL00020562,SJ0009985,P0075,3,2025-08-22,D007,R01,12948.21,9497.58,0
PL00020563,SJ0009986,P0050,1,2025-08-22,D029,R04,2587.07,1614.41,0
PL00020564,SJ0009987,P0173,1,2025-08-23,D004,R04,1850.62,1130.11,0
PL00020565,SJ0009989,P0135,2,2025-08-23,D012,R06,1901.9,1312.0,0
PL00020566,SJ0009989,P0088,4,2025-08-23,D012,R06,12166.0,8677.68,0
PL00020567,SJ0009989,P0072,1,2025-08-23,D012,R06,1390.79,894.51,0
PL00020568,SJ0009990,P0105,1,2025-08-23,D031,R04,1106.11,746.01,0
PL00020569,SJ0009990,P0080,1,2025-08-23,D031,R04,3661.77,2542.72,0
PL00020570,SJ0009991,P0043,1,2025-08-23,D028,R03,1219.72,783.55,0
PL00020571,SJ0009992,P0181,1,2025-08-23,D001,R02,3616.77,2374.87,1
PL00020572,SJ0009992,P0125,1,2025-08-23,D001,R02,1108.48,720.58,0
PL00020573,SJ0009992,P0058,1,2025-08-23,D001,R02,1985.79,1478.32,0
PL00020574,SJ0009993,P0100,2,2025-08-23,D006,R01,2862.0,1801.3,0
PL00020575,SJ0009994,P0125,1,2025-08-23,D037,R02,1108.48,720.58,0
PL00020576,SJ0009994,P0173,1,2025-08-23,D037,R02,1850.62,1130.11,0
PL00020577,SJ0009994,P0118,2,2025-08-23,D037,R02,7213.32,5076.28,0
PL00020578,SJ0009995,P0083,1,2025-08-23,D025,R03,2936.63,2287.93,0
PL00020579,SJ0009995,P0170,1,2025-08-23,D025,R03,4143.26,2498.56,0
PL00020580,SJ0009995,P0166,2,2025-08-23,D025,R03,7795.64,4885.14,0
PL00020581,SJ0009996,P0008,1,2025-08-24,D002,R06,3645.57,2578.79,0
PL00020582,SJ0009996,P0152,1,2025-08-24,D002,R06,1045.55,633.9,0
PL00020583,SJ0009996,P0081,2,2025-08-24,D002,R06,2046.5,1460.74,0
PL00020584,SJ0009998,P0148,1,2025-08-24,D003,R05,12286.48,8521.14,1
PL00020585,SJ0009998,P0063,1,2025-08-24,D003,R05,12553.59,9450.84,0
PL00020586,SJ0009999,P0155,1,2025-08-24,D024,R02,1396.53,866.67,0
PL00020587,SJ0009999,P0156,1,2025-08-24,D024,R02,2115.96,1636.39,0
PL00020588,SJ0010000,P0143,2,2025-08-24,D034,R06,1235.66,897.82,0
PL00020589,SJ0010000,P0147,2,2025-08-24,D034,R06,3018.2,2076.44,0
PL00020590,SJ0010002,P0196,1,2025-08-24,D012,R06,587.41,455.66,0
PL00020591,SJ0010002,P0087,3,2025-08-24,D012,R06,9749.73,6214.35,0
PL00020592,SJ0010002,P0059,1,2025-08-24,D012,R06,775.36,498.69,0
PL00020593,SJ0010003,P0071,2,2025-08-24,D037,R02,3040.44,1983.2,0
PL00020594,SJ0010003,P0125,1,2025-08-24,D037,R02,1108.48,720.58,0
PL00020595,SJ0010003,P0125,1,2025-08-24,D037,R02,1108.48,720.58,0
PL00020596,SJ0010004,P0026,1,2025-08-24,D016,R02,2035.71,1416.95,0
PL00020597,SJ0010004,P0105,1,2025-08-24,D016,R02,1106.11,746.01,0
PL00020598,SJ0010006,P0060,1,2025-08-24,D018,R03,1181.65,923.41,0
PL00020599,SJ0010006,P0152,1,2025-08-24,D018,R03,1045.55,633.9,0
PL00020600,SJ0010006,P0055,1,2025-08-24,D018,R03,2217.95,1635.41,0
PL00020601,SJ0010007,P0185,1,2025-08-24,D018,R03,2584.96,1931.05,0
PL00020602,SJ0010008,P0114,2,2025-08-24,D036,R05,9632.26,6147.54,0
PL00020603,SJ0010010,P0065,1,2025-08-24,D012,R06,600.22,434.06,0
PL00020604,SJ0010010,P0103,1,2025-08-24,D012,R06,3385.07,2658.59,0
PL00020605,SJ0010010,P0103,1,2025-08-24,D012,R06,3385.07,2658.59,0
PL00020606,SJ0010012,P0184,2,2025-08-24,D016,R02,3108.26,2407.62,0
PL00020607,SJ0010012,P0168,1,2025-08-24,D016,R02,5049.22,3169.11,0
PL00020608,SJ0010012,P0105,1,2025-08-24,D016,R02,1106.11,746.01,0
PL00020609,SJ0010014,P0105,2,2025-08-24,D013,R05,2212.22,1492.02,0
PL00020610,SJ0010014,P0168,1,2025-08-24,D013,R05,5049.22,3169.11,0
PL00020611,SJ0010015,P0181,3,2025-08-24,D018,R03,10850.31,7124.61,0
PL00020612,SJ0010016,P0170,1,2025-08-24,D024,R02,4143.26,2498.56,0
PL00020613,SJ0010016,P0170,4,2025-08-24,D024,R02,16573.04,9994.24,0
PL00020614,SJ0010016,P0173,1,2025-08-24,D024,R02,1850.62,1130.11,0
PL00020615,SJ0010017,P0181,2,2025-08-24,D030,R01,7233.54,4749.74,0
PL00020616,SJ0010018,P0075,4,2025-08-24,D027,R02,17264.28,12663.44,0
PL00020617,SJ0010018,P0162,1,2025-08-24,D027,R02,1066.04,776.16,0
PL00020618,SJ0010020,P0052,1,2025-08-25,D013,R05,3418.39,2193.39,0
PL00020619,SJ0010020,P0022,1,2025-08-25,D013,R05,1421.32,994.67,0
PL00020620,SJ0010021,P0166,2,2025-08-25,D023,R02,7795.64,4885.14,0
PL00020621,SJ0010021,P0021,2,2025-08-25,D023,R02,8108.54,4820.42,0
PL00020622,SJ0010022,P0173,1,2025-08-25,D023,R02,1850.62,1130.11,0
PL00020623,SJ0010023,P0013,1,2025-08-25,D028,R03,5268.1,3270.88,0
PL00020624,SJ0010023,P0156,1,2025-08-25,D028,R03,2115.96,1636.39,0
PL00020625,SJ0010024,P0022,1,2025-08-26,D035,R06,1421.32,994.67,0
PL00020626,SJ0010024,P0060,1,2025-08-26,D035,R06,1181.65,923.41,1
PL00020627,SJ0010025,P0097,1,2025-08-26,D025,R03,3981.41,2379.18,0
PL00020628,SJ0010025,P0038,1,2025-08-26,D025,R03,2605.86,1893.51,0
PL00020629,SJ0010026,P0147,1,2025-08-26,D020,R02,1509.1,1038.22,0
PL00020630,SJ0010027,P0105,1,2025-08-26,D003,R05,1106.11,746.01,0
PL00020631,SJ0010028,P0012,1,2025-08-26,D017,R02,59155.18,35800.83,0
PL00020632,SJ0010028,P0012,1,2025-08-26,D017,R02,59155.18,35800.83,0
PL00020633,SJ0010028,P0074,1,2025-08-26,D017,R02,49375.39,32571.83,0
PL00020634,SJ0010029,P0184,1,2025-08-26,D002,R06,1554.13,1203.81,0
PL00020635,SJ0010029,P0100,1,2025-08-26,D002,R06,1431.0,900.65,0
PL00020636,SJ0010030,P0100,2,2025-08-26,D002,R06,2862.0,1801.3,0
PL00020637,SJ0010031,P0173,1,2025-08-26,D005,R01,1850.62,1130.11,0
PL00020638,SJ0010032,P0172,2,2025-08-26,D031,R04,8285.16,5362.82,0
PL00020639,SJ0010032,P0114,1,2025-08-26,D031,R04,4816.13,3073.77,0
PL00020640,SJ0010032,P0038,3,2025-08-26,D031,R04,7817.58,5680.53,0
PL00020641,SJ0010032,P0172,2,2025-08-26,D031,R04,8285.16,5362.82,0
PL00020642,SJ0010033,P0103,1,2025-08-26,D037,R02,3385.07,2658.59,0
PL00020643,SJ0010033,P0106,1,2025-08-26,D037,R02,3703.87,2307.08,0
PL00020644,SJ0010033,P0106,2,2025-08-26,D037,R02,7407.74,4614.16,0
PL00020645,SJ0010034,P0032,1,2025-08-26,D024,R02,2060.44,1219.75,0
PL00020646,SJ0010035,P0080,1,2025-08-27,D035,R06,3661.77,2542.72,0
PL00020647,SJ0010035,P0080,2,2025-08-27,D035,R06,7323.54,5085.44,0
PL00020648,SJ0010036,P0173,1,2025-08-27,D004,R04,1850.62,1130.11,0
PL00020649,SJ0010036,P0058,3,2025-08-27,D004,R04,5957.37,4434.96,0
PL00020650,SJ0010037,P0103,4,2025-08-27,D039,R04,13540.28,10634.36,0
PL00020651,SJ0010038,P0011,2,2025-08-27,D022,R01,2985.18,2040.54,0
PL00020652,SJ0010038,P0167,2,2025-08-27,D022,R01,2179.4,1494.18,0
PL00020653,SJ0010039,P0003,2,2025-08-27,D029,R04,2415.24,1503.42,0
PL00020654,SJ0010039,P0180,1,2025-08-27,D029,R04,767.96,475.8,0
PL00020655,SJ0010039,P0006,1,2025-08-27,D029,R04,2845.64,1955.9,0
PL00020656,SJ0010040,P0081,1,2025-08-27,D031,R04,1023.25,730.37,0
PL00020657,SJ0010041,P0162,1,2025-08-27,D021,R04,1066.04,776.16,0
PL00020658,SJ0010041,P0050,1,2025-08-27,D021,R04,2587.07,1614.41,0
PL00020659,SJ0010042,P0116,2,2025-08-27,D021,R04,8343.3,4998.42,0
PL00020660,SJ0010043,P0100,1,2025-08-28,D040,R03,1431.0,900.65,0
PL00020661,SJ0010044,P0152,2,2025-08-28,D035,R06,2091.1,1267.8,0
PL00020662,SJ0010044,P0023,3,2025-08-28,D035,R06,7781.94,5307.21,0
PL00020663,SJ0010046,P0087,4,2025-08-28,D038,R01,12999.64,8285.8,0
PL00020664,SJ0010048,P0004,1,2025-08-28,D018,R03,1204.38,890.29,0
PL00020665,SJ0010048,P0055,3,2025-08-28,D018,R03,6653.85,4906.23,0
PL00020666,SJ0010049,P0162,1,2025-08-28,D016,R02,1066.04,776.16,0
PL00020667,SJ0010049,P0173,1,2025-08-28,D016,R02,1850.62,1130.11,0
PL00020668,SJ0010050,P0087,2,2025-08-28,D032,R01,6499.82,4142.9,0
PL00020669,SJ0010050,P0106,1,2025-08-28,D032,R01,3703.87,2307.08,0
PL00020670,SJ0010050,P0044,3,2025-08-28,D032,R01,12147.09,7214.43,0
PL00020671,SJ0010050,P0044,3,2025-08-28,D032,R01,12147.09,7214.43,0
PL00020672,SJ0010051,P0176,2,2025-08-29,D026,R05,7852.94,4730.82,0
PL00020673,SJ0010051,P0105,1,2025-08-29,D026,R05,1106.11,746.01,0
PL00020674,SJ0010052,P0021,3,2025-08-29,D021,R04,12162.81,7230.63,0
PL00020675,SJ0010054,P0046,2,2025-08-29,D010,R04,8804.0,6207.56,0
PL00020676,SJ0010055,P0184,1,2025-08-29,D039,R04,1554.13,1203.81,0
PL00020677,SJ0010055,P0171,1,2025-08-29,D039,R04,1279.15,859.45,0
PL00020678,SJ0010056,P0126,1,2025-08-29,D007,R01,650.15,484.07,0
PL00020679,SJ0010056,P0126,2,2025-08-29,D007,R01,1300.3,968.14,0
PL00020680,SJ0010056,P0004,2,2025-08-29,D007,R01,2408.76,1780.58,0
PL00020681,SJ0010057,P0099,1,2025-08-29,D028,R03,1122.86,843.68,0
PL00020682,SJ0010058,P0162,1,2025-08-29,D021,R04,1066.04,776.16,0
PL00020683,SJ0010059,P0125,1,2025-08-29,D021,R04,1108.48,720.58,0
PL00020684,SJ0010060,P0075,1,2025-08-29,D004,R04,4316.07,3165.86,0
PL00020685,SJ0010060,P0075,1,2025-08-29,D004,R04,4316.07,3165.86,0
PL00020686,SJ0010060,P0118,4,2025-08-29,D004,R04,14426.64,10152.56,0
PL00020687,SJ0010061,P0163,4,2025-08-30,D021,R04,8384.92,6080.04,0
PL00020688,SJ0010063,P0026,1,2025-08-30,D037,R02,2035.71,1416.95,0
PL00020689,SJ0010064,P0100,2,2025-08-30,D037,R02,2862.0,1801.3,0
PL00020690,SJ0010065,P0116,1,2025-08-30,D037,R02,4171.65,2499.21,0
PL00020691,SJ0010065,P0162,1,2025-08-30,D037,R02,1066.04,776.16,0
PL00020692,SJ0010065,P0118,2,2025-08-30,D037,R02,7213.32,5076.28,0
PL00020693,SJ0010066,P0170,1,2025-08-30,D017,R02,4143.26,2498.56,0
PL00020694,SJ0010066,P0173,1,2025-08-30,D017,R02,1850.62,1130.11,0
PL00020695,SJ0010066,P0153,1,2025-08-30,D017,R02,1528.29,1009.68,0
PL00020696,SJ0010067,P0141,1,2025-08-30,D003,R05,16149.01,11054.2,0
PL00020697,SJ0010067,P0079,1,2025-08-30,D003,R05,18459.11,12436.28,0
PL00020698,SJ0010068,P0125,1,2025-08-30,D029,R04,1108.48,720.58,0
PL00020699,SJ0010068,P0153,1,2025-08-30,D029,R04,1528.29,1009.68,0
PL00020700,SJ0010069,P0032,1,2025-08-30,D027,R02,2060.44,1219.75,0
PL00020701,SJ0010069,P0156,1,2025-08-30,D027,R02,2115.96,1636.39,0
PL00020702,SJ0010069,P0044,1,2025-08-30,D027,R02,4049.03,2404.81,0
PL00020703,SJ0010070,P0070,2,2025-08-30,D001,R02,5887.88,3934.14,0
PL00020704,SJ0010070,P0167,1,2025-08-30,D001,R02,1089.7,747.09,0
PL00020705,SJ0010070,P0111,1,2025-08-30,D001,R02,839.34,542.1,0
PL00020706,SJ0010071,P0152,1,2025-08-30,D031,R04,1045.55,633.9,0
PL00020707,SJ0010071,P0060,1,2025-08-30,D031,R04,1181.65,923.41,0
PL00020708,SJ0010073,P0126,1,2025-08-30,D032,R01,650.15,484.07,0
PL00020709,SJ0010073,P0126,1,2025-08-30,D032,R01,650.15,484.07,0
PL00020710,SJ0010074,P0052,1,2025-08-30,D032,R01,3418.39,2193.39,0
PL00020711,SJ0010075,P0059,2,2025-08-30,D016,R02,1550.72,997.38,0
PL00020712,SJ0010075,P0160,1,2025-08-30,D016,R02,1413.17,858.11,0
PL00020713,SJ0010075,P0106,1,2025-08-30,D016,R02,3703.87,2307.08,0
PL00020714,SJ0010077,P0038,2,2025-08-30,D011,R01,5211.72,3787.02,0
PL00020715,SJ0010079,P0068,2,2025-08-31,D032,R01,2519.46,1695.1,0
PL00020716,SJ0010079,P0038,4,2025-08-31,D032,R01,10423.44,7574.04,0
PL00020717,SJ0010081,P0171,2,2025-08-31,D020,R02,2558.3,1718.9,0
PL00020718,SJ0010082,P0013,1,2025-08-31,D023,R02,5268.1,3270.88,0
PL00020719,SJ0010082,P0032,1,2025-08-31,D023,R02,2060.44,1219.75,0
PL00020720,SJ0010082,P0103,2,2025-08-31,D023,R02,6770.14,5317.18,0
PL00020721,SJ0010083,P0010,1,2025-08-31,D015,R02,1639.38,1214.76,0
PL00020722,SJ0010083,P0028,1,2025-08-31,D015,R02,4373.82,2890.18,0
PL00020723,SJ0010085,P0055,1,2025-08-31,D010,R04,2217.95,1635.41,0
PL00020724,SJ0010085,P0004,1,2025-08-31,D010,R04,1204.38,890.29,0
PL00020725,SJ0010086,P0040,1,2025-08-31,D009,R04,9963.49,6499.31,0
PL00020726,SJ0010086,P0102,1,2025-08-31,D009,R04,10941.15,7855.7,0
PL00020727,SJ0010087,P0105,1,2025-08-31,D023,R02,1106.11,746.01,0
PL00020728,SJ0010087,P0171,1,2025-08-31,D023,R02,1279.15,859.45,0
PL00020729,SJ0010088,P0050,1,2025-08-31,D037,R02,2587.07,1614.41,0
PL00020730,SJ0010089,P0087,1,2025-08-31,D010,R04,3249.91,2071.45,0
PL00020731,SJ0010089,P0044,3,2025-08-31,D010,R04,12147.09,7214.43,0
PL00020732,SJ0010090,P0171,1,2025-08-31,D040,R03,1279.15,859.45,0
PL00020733,SJ0010090,P0171,1,2025-08-31,D040,R03,1279.15,859.45,0
PL00020734,SJ0010091,P0171,1,2025-08-31,D040,R03,1279.15,859.45,0
PL00020735,SJ0010092,P0099,1,2025-08-31,D004,R04,1122.86,843.68,0
PL00020736,SJ0010094,P0173,1,2025-09-01,D018,R03,1850.62,1130.11,0
PL00020737,SJ0010094,P0075,4,2025-09-01,D018,R03,17264.28,12663.44,0
PL00020738,SJ0010094,P0071,1,2025-09-01,D018,R03,1520.22,991.6,0
PL00020739,SJ0010095,P0065,1,2025-09-01,D004,R04,600.22,434.06,0
PL00020740,SJ0010095,P0106,3,2025-09-01,D004,R04,11111.61,6921.24,0
PL00020741,SJ0010095,P0044,1,2025-09-01,D004,R04,4049.03,2404.81,0
PL00020742,SJ0010096,P0173,1,2025-09-01,D009,R04,1850.62,1130.11,0
PL00020743,SJ0010098,P0160,1,2025-09-01,D024,R02,1413.17,858.11,0
PL00020744,SJ0010098,P0099,1,2025-09-01,D024,R02,1122.86,843.68,0
PL00020745,SJ0010099,P0144,2,2025-09-01,D005,R01,8233.58,5968.22,0
PL00020746,SJ0010099,P0004,1,2025-09-01,D005,R01,1204.38,890.29,0
PL00020747,SJ0010099,P0014,1,2025-09-01,D005,R01,41486.65,28956.22,0
PL00020748,SJ0010099,P0185,1,2025-09-01,D005,R01,2584.96,1931.05,0
PL00020749,SJ0010099,P0055,2,2025-09-01,D005,R01,4435.9,3270.82,0
PL00020750,SJ0010100,P0143,1,2025-09-01,D033,R01,617.83,448.91,0
PL00020751,SJ0010100,P0130,1,2025-09-01,D033,R01,70841.75,48900.35,0
PL00020752,SJ0010101,P0163,2,2025-09-01,D022,R01,4192.46,3040.02,0
PL00020753,SJ0010103,P0173,2,2025-09-01,D016,R02,3701.24,2260.22,0
PL00020754,SJ0010103,P0071,1,2025-09-01,D016,R02,1520.22,991.6,0
PL00020755,SJ0010103,P0166,1,2025-09-01,D016,R02,3897.82,2442.57,0
PL00020756,SJ0010104,P0026,1,2025-09-02,D015,R02,2035.71,1416.95,0
PL00020757,SJ0010105,P0176,1,2025-09-02,D015,R02,3926.47,2365.41,0
PL00020758,SJ0010106,P0065,1,2025-09-02,D022,R01,600.22,434.06,0
PL00020759,SJ0010106,P0103,1,2025-09-02,D022,R01,3385.07,2658.59,0
