feedback_id,service_job_id,customer_id,service_date,csat_score,nps_score,nps_group,complaint_reason,is_stockout_impacted,is_emergency,downtime_days,job_type,resolution_status
FB0002213,SJ0008532,C01422,2025-04-30,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002214,SJ0008536,C01207,2025-04-30,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0002215,SJ0008538,C02205,2025-04-30,3,8,Passive,Unexpected breakdown,0,0,1,Breakdown,Fixed
FB0002216,SJ0008540,C01914,2025-04-30,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002217,SJ0008542,C01184,2025-04-30,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002218,SJ0008546,C02147,2025-05-01,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002219,SJ0008554,C01907,2025-05-01,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0002220,SJ0008555,C01886,2025-05-01,2,5,Detractor,High downtime,0,0,6,Breakdown,Repeat
FB0002221,SJ0008559,C00595,2025-05-02,3,7,Passive,Repeat issue,0,0,1,Breakdown,Repeat
FB0002222,SJ0008561,C00332,2025-05-02,2,6,Detractor,Repeat issue,0,0,3,Breakdown,Repeat
FB0002223,SJ0008564,C00449,2025-05-02,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0002224,SJ0008566,C02226,2025-05-02,4,9,Promoter,Satisfied,0,0,3,Breakdown,Fixed
FB0002225,SJ0008569,C00029,2025-05-03,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0002226,SJ0008578,C00963,2025-05-03,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0002227,SJ0008580,C00287,2025-05-03,2,5,Detractor,Repeat issue,0,0,3,Breakdown,Repeat
FB0002228,SJ0008583,C00462,2025-05-03,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0002229,SJ0008586,C00555,2025-05-04,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0002230,SJ0008589,C00084,2025-05-04,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0002231,SJ0008591,C02413,2025-05-04,4,8,Passive,Satisfied,0,1,1,Breakdown,Fixed
FB0002232,SJ0008596,C00827,2025-05-05,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0002233,SJ0008602,C01737,2025-05-05,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0002234,SJ0008613,C00685,2025-05-06,4,9,Promoter,Satisfied,0,0,3,Breakdown,Fixed
FB0002235,SJ0008615,C01179,2025-05-06,4,8,Passive,Satisfied,0,0,4,Breakdown,Fixed
FB0002236,SJ0008621,C00322,2025-05-06,4,8,Passive,Satisfied,0,0,2,Breakdown,Fixed
FB0002237,SJ0008624,C00644,2025-05-07,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0002238,SJ0008631,C02362,2025-05-07,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0002239,SJ0008636,C00552,2025-05-07,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0002240,SJ0008637,C00829,2025-05-07,3,7,Passive,Repeat issue,0,0,1,Breakdown,Repeat
FB0002241,SJ0008645,C00817,2025-05-08,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002242,SJ0008649,C01793,2025-05-08,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002243,SJ0008652,C00692,2025-05-08,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0002244,SJ0008655,C01709,2025-05-09,4,9,Promoter,Satisfied,0,0,3,Breakdown,Fixed
FB0002245,SJ0008660,C01041,2025-05-09,3,8,Passive,Unexpected breakdown,0,0,4,Breakdown,Fixed
FB0002246,SJ0008663,C01103,2025-05-09,4,8,Passive,Satisfied,0,0,2,Breakdown,Fixed
FB0002247,SJ0008665,C00630,2025-05-09,4,8,Passive,Satisfied,0,0,2,Breakdown,Fixed
FB0002248,SJ0008669,C00542,2025-05-09,3,7,Passive,Repeat issue,0,0,1,Breakdown,Repeat
FB0002249,SJ0008670,C02358,2025-05-09,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0002250,SJ0008675,C00255,2025-05-10,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0002251,SJ0008677,C01747,2025-05-10,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0002252,SJ0008683,C00830,2025-05-11,3,7,Passive,Unexpected breakdown,0,0,3,Breakdown,Fixed
FB0002253,SJ0008684,C01329,2025-05-11,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0002254,SJ0008685,C00781,2025-05-11,3,8,Passive,Unexpected breakdown,0,0,1,Breakdown,Fixed
FB0002255,SJ0008691,C00387,2025-05-11,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0002256,SJ0008692,C01071,2025-05-11,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0002257,SJ0008696,C01745,2025-05-12,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002258,SJ0008698,C00782,2025-05-12,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0002259,SJ0008700,C00926,2025-05-12,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0002260,SJ0008701,C00501,2025-05-12,4,9,Promoter,Satisfied,0,0,4,Breakdown,Fixed
FB0002261,SJ0008705,C01254,2025-05-12,3,8,Passive,Emergency order,0,1,3,Breakdown,Fixed
FB0002262,SJ0008709,C00587,2025-05-13,4,8,Passive,Satisfied,0,1,1,Breakdown,Fixed
FB0002263,SJ0008715,C00066,2025-05-13,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002264,SJ0008716,C00851,2025-05-13,4,8,Passive,Satisfied,0,0,2,Breakdown,Fixed
FB0002265,SJ0008717,C01207,2025-05-13,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0002266,SJ0008720,C02393,2025-05-13,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002267,SJ0008722,C01299,2025-05-13,3,6,Detractor,Emergency order,0,1,2,Breakdown,Fixed
FB0002268,SJ0008731,C01613,2025-05-14,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0002269,SJ0008738,C01173,2025-05-15,2,6,Detractor,High downtime,0,0,7,Breakdown,Fixed
FB0002270,SJ0008739,C01220,2025-05-15,2,6,Detractor,Repeat issue,0,1,3,Breakdown,Repeat
FB0002271,SJ0008741,C01731,2025-05-15,4,8,Passive,Satisfied,0,0,2,Breakdown,Fixed
FB0002272,SJ0008748,C01115,2025-05-15,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0002273,SJ0008750,C01321,2025-05-16,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002274,SJ0008751,C01321,2025-05-16,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0002275,SJ0008757,C01103,2025-05-16,2,6,Detractor,Repeat issue,0,1,1,Breakdown,Repeat
FB0002276,SJ0008758,C00006,2025-05-16,3,8,Passive,Unexpected breakdown,0,0,3,Breakdown,Fixed
FB0002277,SJ0008759,C01373,2025-05-16,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002278,SJ0008763,C00705,2025-05-16,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0002279,SJ0008766,C01079,2025-05-16,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0002280,SJ0008770,C01770,2025-05-17,3,7,Passive,Emergency order,0,1,4,Breakdown,Fixed
FB0002281,SJ0008778,C01090,2025-05-18,3,8,Passive,Emergency order,0,1,4,Breakdown,Fixed
FB0002282,SJ0008783,C01696,2025-05-18,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0002283,SJ0008788,C02041,2025-05-18,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0002284,SJ0008789,C02041,2025-05-18,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0002285,SJ0008802,C02260,2025-05-19,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0002286,SJ0008806,C00945,2025-05-20,3,8,Passive,Unexpected breakdown,0,0,2,Breakdown,Fixed
FB0002287,SJ0008808,C00635,2025-05-20,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0002288,SJ0008812,C01663,2025-05-20,3,8,Passive,Unexpected breakdown,0,0,2,Breakdown,Fixed
FB0002289,SJ0008819,C00974,2025-05-20,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002290,SJ0008822,C00787,2025-05-21,3,8,Passive,Unexpected breakdown,0,0,4,Breakdown,Fixed
FB0002291,SJ0008823,C00157,2025-05-21,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002292,SJ0008834,C00269,2025-05-21,3,7,Passive,Unexpected breakdown,0,0,3,Breakdown,Fixed
FB0002293,SJ0008842,C00144,2025-05-22,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0002294,SJ0008850,C01348,2025-05-23,3,6,Detractor,Emergency order,0,1,3,Breakdown,Fixed
FB0002295,SJ0008852,C02432,2025-05-23,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0002296,SJ0008863,C00356,2025-05-24,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002297,SJ0008864,C01128,2025-05-24,4,8,Passive,Satisfied,0,0,5,Breakdown,Fixed
FB0002298,SJ0008867,C01694,2025-05-24,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0002299,SJ0008870,C00358,2025-05-24,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002300,SJ0008875,C01101,2025-05-25,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0002301,SJ0008876,C01031,2025-05-25,5,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0002302,SJ0008877,C02189,2025-05-25,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0002303,SJ0008883,C00122,2025-05-25,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002304,SJ0008888,C01684,2025-05-26,4,8,Passive,Satisfied,0,0,4,Breakdown,Fixed
FB0002305,SJ0008890,C02017,2025-05-26,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0002306,SJ0008894,C02434,2025-05-26,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0002307,SJ0008895,C00266,2025-05-26,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0002308,SJ0008897,C02245,2025-05-26,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0002309,SJ0008899,C00372,2025-05-26,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0002310,SJ0008900,C01427,2025-05-27,3,7,Passive,Repeat issue,0,0,1,Breakdown,Repeat
FB0002311,SJ0008902,C00755,2025-05-27,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002312,SJ0008905,C01135,2025-05-27,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002313,SJ0008907,C02467,2025-05-27,2,6,Detractor,Repeat issue,0,0,2,Breakdown,Repeat
FB0002314,SJ0008915,C01946,2025-05-27,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0002315,SJ0008916,C01602,2025-05-28,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002316,SJ0008917,C00012,2025-05-28,4,8,Passive,Satisfied,0,0,2,Breakdown,Fixed
FB0002317,SJ0008921,C01309,2025-05-28,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0002318,SJ0008929,C01953,2025-05-29,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0002319,SJ0008931,C01589,2025-05-29,3,8,Passive,Unexpected breakdown,0,0,3,Breakdown,Fixed
FB0002320,SJ0008932,C01258,2025-05-29,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002321,SJ0008933,C01103,2025-05-29,3,7,Passive,Repeat issue,0,0,2,Breakdown,Repeat
FB0002322,SJ0008935,C00630,2025-05-29,2,6,Detractor,Repeat issue,0,0,1,Breakdown,Repeat
FB0002323,SJ0008941,C01355,2025-05-30,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0002324,SJ0008948,C00866,2025-05-30,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0002325,SJ0008952,C00564,2025-05-30,3,8,Passive,Unexpected breakdown,0,0,3,Breakdown,Fixed
FB0002326,SJ0008953,C02221,2025-05-30,4,9,Promoter,Satisfied,0,1,1,Breakdown,Fixed
FB0002327,SJ0008955,C01475,2025-05-31,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0002328,SJ0008956,C01684,2025-05-31,4,9,Promoter,Satisfied,0,1,1,Breakdown,Fixed
FB0002329,SJ0008959,C00926,2025-05-31,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0002330,SJ0008961,C01750,2025-05-31,2,6,Detractor,Repeat issue,0,0,4,Breakdown,Repeat
FB0002331,SJ0008965,C00018,2025-06-01,2,5,Detractor,Repeat issue,0,1,1,Breakdown,Repeat
FB0002332,SJ0008970,C00480,2025-06-01,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0002333,SJ0008971,C01207,2025-06-01,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0002334,SJ0008975,C00375,2025-06-02,4,9,Promoter,Satisfied,0,0,3,Breakdown,Fixed
FB0002335,SJ0008976,C00563,2025-06-02,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0002336,SJ0008977,C01953,2025-06-02,4,8,Passive,Satisfied,0,0,4,Breakdown,Fixed
FB0002337,SJ0008978,C01941,2025-06-02,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0002338,SJ0008982,C01127,2025-06-02,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0002339,SJ0008985,C00830,2025-06-03,3,6,Detractor,Emergency order,0,1,4,Breakdown,Fixed
FB0002340,SJ0008986,C01906,2025-06-03,3,8,Passive,Unexpected breakdown,0,0,3,Breakdown,Fixed
FB0002341,SJ0008988,C00945,2025-06-03,5,10,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0002342,SJ0008989,C00064,2025-06-03,4,8,Passive,Satisfied,0,1,1,Breakdown,Fixed
FB0002343,SJ0008993,C00679,2025-06-03,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0002344,SJ0008994,C00250,2025-06-03,3,7,Passive,High downtime,0,0,6,Breakdown,Fixed
FB0002345,SJ0009004,C02002,2025-06-03,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0002346,SJ0009009,C00829,2025-06-04,5,10,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0002347,SJ0009014,C01529,2025-06-04,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002348,SJ0009018,C01555,2025-06-04,3,7,Passive,Repeat issue,0,0,1,Breakdown,Repeat
FB0002349,SJ0009020,C01614,2025-06-04,4,9,Promoter,Satisfied,0,0,3,Breakdown,Fixed
FB0002350,SJ0009024,C00679,2025-06-05,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002351,SJ0009025,C00436,2025-06-05,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0002352,SJ0009032,C02498,2025-06-05,5,9,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002353,SJ0009033,C02121,2025-06-06,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002354,SJ0009036,C00488,2025-06-06,3,8,Passive,Unexpected breakdown,0,0,2,Breakdown,Fixed
FB0002355,SJ0009045,C01864,2025-06-06,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0002356,SJ0009051,C00555,2025-06-07,5,10,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0002357,SJ0009061,C00976,2025-06-08,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002358,SJ0009068,C01624,2025-06-08,4,9,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0002359,SJ0009074,C01352,2025-06-09,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002360,SJ0009076,C01693,2025-06-09,3,8,Passive,Emergency order,0,1,3,Breakdown,Fixed
FB0002361,SJ0009086,C02467,2025-06-10,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0002362,SJ0009089,C00697,2025-06-11,4,9,Promoter,Satisfied,0,0,5,Breakdown,Fixed
FB0002363,SJ0009091,C00942,2025-06-11,5,10,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0002364,SJ0009104,C02298,2025-06-11,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0002365,SJ0009112,C00386,2025-06-12,4,8,Passive,Satisfied,0,0,2,Breakdown,Fixed
FB0002366,SJ0009120,C01427,2025-06-13,4,9,Promoter,Satisfied,0,0,3,Breakdown,Fixed
FB0002367,SJ0009121,C01173,2025-06-13,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0002368,SJ0009123,C01548,2025-06-13,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0002369,SJ0009124,C00885,2025-06-13,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0002370,SJ0009128,C01620,2025-06-13,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0002371,SJ0009133,C01905,2025-06-13,4,9,Promoter,Satisfied,0,0,3,Breakdown,Fixed
FB0002372,SJ0009137,C00555,2025-06-14,3,7,Passive,High downtime,0,1,6,Breakdown,Fixed
FB0002373,SJ0009138,C01568,2025-06-14,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002374,SJ0009143,C00618,2025-06-14,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0002375,SJ0009145,C02288,2025-06-14,3,6,Detractor,Repeat issue,0,0,1,Breakdown,Repeat
FB0002376,SJ0009149,C01644,2025-06-15,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0002377,SJ0009161,C02017,2025-06-16,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0002378,SJ0009162,C01103,2025-06-16,3,7,Passive,Emergency order,0,1,1,Breakdown,Fixed
FB0002379,SJ0009166,C02012,2025-06-16,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0002380,SJ0009172,C00563,2025-06-17,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002381,SJ0009176,C02292,2025-06-17,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002382,SJ0009178,C00436,2025-06-17,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002383,SJ0009187,C01711,2025-06-17,4,8,Passive,Satisfied,0,0,2,Breakdown,Fixed
FB0002384,SJ0009193,C01857,2025-06-18,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0002385,SJ0009197,C01336,2025-06-19,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002386,SJ0009200,C00399,2025-06-19,4,9,Promoter,Satisfied,0,0,4,Breakdown,Fixed
FB0002387,SJ0009202,C02219,2025-06-19,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002388,SJ0009204,C01723,2025-06-19,4,9,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0002389,SJ0009205,C01723,2025-06-19,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0002390,SJ0009207,C00287,2025-06-19,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002391,SJ0009208,C00041,2025-06-19,4,9,Promoter,Satisfied,0,0,2,Preventive,Fixed
FB0002392,SJ0009210,C00354,2025-06-20,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002393,SJ0009211,C01833,2025-06-20,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002394,SJ0009224,C00326,2025-06-20,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0002395,SJ0009230,C01427,2025-06-21,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0002396,SJ0009235,C01173,2025-06-22,3,8,Passive,Unexpected breakdown,0,0,3,Breakdown,Fixed
FB0002397,SJ0009247,C01815,2025-06-22,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002398,SJ0009248,C00102,2025-06-22,3,6,Detractor,Repeat issue,0,0,3,Breakdown,Repeat
FB0002399,SJ0009258,C02453,2025-06-23,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0002400,SJ0009259,C00709,2025-06-23,5,10,Promoter,Satisfied,0,0,2,Preventive,Fixed
FB0002401,SJ0009260,C01071,2025-06-23,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002402,SJ0009267,C00160,2025-06-24,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0002403,SJ0009271,C01886,2025-06-24,4,8,Passive,Satisfied,0,1,1,Breakdown,Fixed
FB0002404,SJ0009280,C00361,2025-06-26,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0002405,SJ0009285,C01299,2025-06-26,3,7,Passive,High downtime,0,0,6,Breakdown,Fixed
FB0002406,SJ0009293,C00358,2025-06-27,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0002407,SJ0009295,C00829,2025-06-27,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0002408,SJ0009306,C00597,2025-06-28,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0002409,SJ0009313,C01220,2025-06-29,4,8,Passive,Satisfied,0,0,6,Breakdown,Fixed
FB0002410,SJ0009329,C00011,2025-06-29,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0002411,SJ0009337,C00411,2025-06-30,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002412,SJ0009341,C02166,2025-06-30,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0002413,SJ0009342,C01538,2025-06-30,4,8,Passive,Satisfied,0,0,2,Breakdown,Fixed
FB0002414,SJ0009345,C01937,2025-07-01,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0002415,SJ0009356,C01696,2025-07-02,3,8,Passive,High downtime,0,0,6,Breakdown,Fixed
FB0002416,SJ0009364,C01730,2025-07-02,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0002417,SJ0009365,C01956,2025-07-02,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002418,SJ0009366,C01956,2025-07-02,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0002419,SJ0009368,C01246,2025-07-02,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0002420,SJ0009374,C02028,2025-07-03,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0002421,SJ0009380,C01589,2025-07-03,3,6,Detractor,Repeat issue,0,0,3,Breakdown,Repeat
FB0002422,SJ0009381,C00926,2025-07-03,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0002423,SJ0009382,C01103,2025-07-03,3,8,Passive,Emergency order,0,1,1,Breakdown,Fixed
FB0002424,SJ0009386,C00180,2025-07-04,4,8,Passive,Satisfied,0,0,2,Breakdown,Fixed
FB0002425,SJ0009389,C00187,2025-07-04,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002426,SJ0009390,C01648,2025-07-04,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002427,SJ0009392,C01212,2025-07-04,4,9,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0002428,SJ0009400,C00945,2025-07-06,3,6,Detractor,Repeat issue,0,0,3,Breakdown,Repeat
FB0002429,SJ0009416,C01715,2025-07-07,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002430,SJ0009419,C01908,2025-07-07,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002431,SJ0009422,C00011,2025-07-08,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0002432,SJ0009426,C02386,2025-07-08,4,9,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002433,SJ0009430,C01956,2025-07-08,5,10,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0002434,SJ0009431,C01118,2025-07-08,5,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0002435,SJ0009434,C01890,2025-07-08,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002436,SJ0009443,C00446,2025-07-09,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0002437,SJ0009453,C00683,2025-07-10,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0002438,SJ0009454,C00357,2025-07-10,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0002439,SJ0009456,C01967,2025-07-10,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0002440,SJ0009463,C01417,2025-07-10,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0002441,SJ0009470,C01763,2025-07-11,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002442,SJ0009478,C00122,2025-07-12,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0002443,SJ0009479,C02089,2025-07-12,4,9,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002444,SJ0009480,C01055,2025-07-12,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002445,SJ0009481,C01791,2025-07-12,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0002446,SJ0009484,C00923,2025-07-13,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002447,SJ0009485,C02089,2025-07-13,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002448,SJ0009486,C00220,2025-07-13,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002449,SJ0009488,C01676,2025-07-13,3,8,Passive,Emergency order,0,1,4,Breakdown,Fixed
FB0002450,SJ0009489,C00489,2025-07-14,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0002451,SJ0009493,C00011,2025-07-14,4,9,Promoter,Satisfied,0,1,1,Breakdown,Fixed
FB0002452,SJ0009501,C02419,2025-07-14,3,7,Passive,High downtime,0,1,6,Breakdown,Fixed
FB0002453,SJ0009505,C00399,2025-07-15,3,8,Passive,Emergency order,0,1,2,Breakdown,Fixed
FB0002454,SJ0009514,C00787,2025-07-16,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0002455,SJ0009521,C00466,2025-07-16,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0002456,SJ0009524,C01061,2025-07-16,4,8,Passive,Satisfied,0,0,2,Breakdown,Fixed
FB0002457,SJ0009526,C01117,2025-07-16,3,7,Passive,High downtime,0,0,5,Breakdown,Fixed
FB0002458,SJ0009527,C02262,2025-07-16,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002459,SJ0009532,C01409,2025-07-16,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0002460,SJ0009539,C01056,2025-07-17,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002461,SJ0009540,C00093,2025-07-17,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002462,SJ0009543,C01830,2025-07-18,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
